customer_id,customer_name,product_category,purchase_amount,delivery_status,payment_status,customer_age,customer_gender,product_rating,shipping_region,loyalty_status,country
6940,Sarah Miller,electronics,37,delivered,completed,30,Male,4,West,Silver,USA
6941,John Johnson,books,227,pending,completed,38,Male,4,West,Gold,South Africa
6950,Michael Garcia,electronics,112,pending,completed,54,Female,1,North,Gold,Spain
6951,John Brown,books,167,delivered,completed,67,Male,4,West,Gold,China
6957,David Davis,clothing,85,delivered,completed,18,Male,1,South,Silver,Germany
6965,Michael Smith,books,52,cancelled,completed,48,Female,4,North,Gold,France
6968,Sarah Jones,clothing,90,cancelled,completed,23,Female,1,East,Silver,China
6975,Michael Brown,electronics,279,delivered,completed,27,Male,1,South,Gold,Brazil
6976,Jennifer Williams,electronics,24,delivered,completed,33,Female,4,East,Gold,Brazil
6978,Daniel Garcia,appliances,136,delivered,completed,52,Male,4,West,Gold,Italy
6981,Michael Davis,electronics,207,delivered,cancelled,54,Female,2,East,Platinum,UK
6986,Sarah Garcia,books,271,delivered,completed,51,Female,1,West,Platinum,Brazil
6991,Emily Johnson,clothing,21,shipped,pending,52,Male,4,West,Silver,South Africa
6996,Emily Garcia,appliances,255,delivered,completed,55,Male,3,West,Gold,Australia
6997,David Smith,books,167,shipped,completed,30,Male,4,East,Silver,China
7001,Vivaan Patel,books,125,delivered,completed,49,Female,3,West,Gold,India
7003,Emily Davis,electronics,249,delivered,completed,38,Male,4,East,Silver,Italy
7005,Aarav Singh,books,119,delivered,cancelled,28,Female,4,South,Platinum,India
7006,Aditi Singh,clothing,74,cancelled,completed,65,Female,3,East,Gold,India
7009,Daniel Johnson,books,147,delivered,cancelled,49,Female,2,East,Gold,France
7011,Aarav Singh,appliances,112,pending,completed,36,Female,1,East,Gold,India
7015,David Miller,clothing,259,delivered,completed,29,Male,1,North,Silver,Canada
7017,Daniel Garcia,appliances,55,delivered,completed,27,Female,3,South,Platinum,China
7023,Daniel Davis,clothing,214,delivered,pending,23,Male,2,East,Silver,Mexico
7024,Sarah Smith,electronics,30,delivered,completed,49,Female,3,East,Gold,Spain
7025,Vivaan Patel,books,141,cancelled,completed,20,Male,4,East,Platinum,India
7026,Jennifer Davis,electronics,254,delivered,completed,27,Male,4,East,Platinum,Italy
7033,John Brown,electronics,216,cancelled,cancelled,34,Female,2,South,Platinum,South Africa
7035,John Jones,clothing,247,delivered,completed,41,Male,3,North,Gold,Japan
7040,Jennifer Garcia,electronics,146,delivered,completed,60,Female,1,West,Gold,France
7043,Daniel Johnson,appliances,205,pending,completed,66,Male,2,West,Silver,Australia
7045,Emily Brown,books,185,cancelled,completed,47,Female,1,South,Platinum,Russia
7047,Daniel Davis,electronics,47,delivered,completed,34,Male,2,West,Silver,Russia
7052,Michael Davis,books,269,pending,pending,29,Female,2,West,Silver,Australia
7055,John Williams,electronics,80,delivered,completed,26,Female,3,East,Platinum,Australia
7056,Sarah Garcia,appliances,269,delivered,completed,35,Female,3,North,Platinum,UK
7059,Emily Davis,books,279,cancelled,completed,45,Female,3,East,Platinum,UK
7061,David Smith,clothing,205,delivered,completed,53,Male,1,East,Platinum,China
7064,Vidya Sharma,appliances,134,shipped,completed,33,Male,1,East,Gold,India
7066,Michael Davis,electronics,284,shipped,completed,21,Male,3,North,Platinum,China
7068,Sarah Davis,appliances,268,delivered,completed,26,Male,2,East,Silver,Brazil
7069,Jennifer Garcia,electronics,124,delivered,pending,63,Female,2,South,Gold,France
7071,Michael Williams,clothing,243,shipped,completed,27,Female,2,East,Gold,Canada
7073,Michael Johnson,clothing,184,delivered,completed,61,Female,3,East,Silver,Canada
7074,Emily Garcia,electronics,102,delivered,completed,61,Female,2,West,Silver,USA
7075,David Johnson,electronics,153,delivered,completed,19,Male,1,North,Gold,Canada
7077,Daniel Smith,clothing,111,delivered,completed,30,Female,3,South,Gold,Russia
7079,Sarah Williams,electronics,210,shipped,completed,50,Female,1,North,Silver,South Korea
7083,John Brown,clothing,106,delivered,completed,23,Male,4,South,Gold,Italy
7088,John Smith,electronics,126,delivered,completed,61,Female,2,West,Platinum,Mexico
7089,Daniel Johnson,electronics,167,pending,completed,69,Male,1,South,Silver,China
7092,Daniel Smith,appliances,285,delivered,completed,21,Male,2,West,Gold,Spain
7094,John Johnson,electronics,266,delivered,completed,56,Female,2,East,Platinum,Italy
7101,Jennifer Brown,clothing,69,delivered,completed,61,Female,2,West,Gold,USA
7103,Emily Brown,electronics,151,delivered,completed,33,Female,1,North,Gold,Australia
7105,Sarah Johnson,appliances,271,shipped,completed,33,Female,3,East,Platinum,Canada
7106,Jennifer Williams,clothing,72,pending,completed,53,Male,2,West,Silver,China
7113,Sarah Davis,books,154,delivered,completed,38,Male,1,North,Platinum,Spain
7119,John Garcia,clothing,128,delivered,completed,50,Female,4,East,Platinum,Italy
7121,Emily Garcia,books,31,delivered,completed,35,Female,1,West,Platinum,Italy
7126,Sarah Miller,books,206,delivered,completed,30,Female,4,West,Platinum,Italy
7128,Jessica Johnson,books,71,delivered,cancelled,58,Female,2,South,Platinum,USA
7129,Michael Williams,books,208,shipped,completed,48,Female,1,East,Platinum,Italy
7132,Aarav Patel,electronics,181,delivered,completed,37,Male,4,North,Gold,India
7141,Vivaan Kumar,electronics,229,delivered,completed,37,Female,2,North,Silver,India
7144,Jennifer Johnson,clothing,53,delivered,completed,53,Male,1,South,Silver,Spain
7145,John Brown,electronics,299,delivered,completed,21,Male,2,North,Gold,Germany
7150,Sarah Davis,clothing,297,delivered,cancelled,20,Male,4,North,Gold,Russia
7151,Jessica Williams,electronics,290,delivered,completed,53,Male,4,East,Silver,Russia
7155,Jessica Miller,clothing,72,shipped,completed,33,Male,2,North,Silver,Japan
7157,Daniel Davis,clothing,238,cancelled,cancelled,55,Female,1,East,Silver,Mexico
7158,Vidya Patel,electronics,132,cancelled,completed,37,Male,2,West,Gold,India
7162,John Williams,books,245,pending,completed,20,Male,2,East,Gold,South Korea
7173,Emily Brown,appliances,55,shipped,completed,55,Female,1,South,Gold,South Korea
7174,Jessica Brown,electronics,278,pending,completed,57,Male,2,South,Silver,China
7175,Sarah Brown,electronics,38,delivered,completed,69,Male,3,East,Gold,South Korea
7178,Jennifer Garcia,books,260,delivered,pending,59,Female,1,West,Silver,South Korea
7179,Emily Jones,electronics,223,delivered,completed,45,Female,4,North,Gold,Mexico
7181,Emily Johnson,appliances,161,delivered,completed,50,Female,1,East,Silver,Australia
7184,John Davis,clothing,129,delivered,completed,65,Female,1,North,Gold,South Korea
7185,Sarah Jones,appliances,27,delivered,completed,40,Female,4,North,Platinum,France
7187,John Smith,electronics,209,shipped,cancelled,42,Female,2,North,Silver,France
7192,Aarav Kumar,clothing,25,pending,completed,45,Male,2,South,Platinum,India
7195,Michael Miller,electronics,25,delivered,pending,43,Male,3,South,Silver,Japan
7198,Jennifer Garcia,books,86,shipped,completed,27,Female,3,West,Platinum,Germany
7200,Jennifer Williams,clothing,32,cancelled,completed,35,Male,2,South,Platinum,Germany
7203,Jessica Miller,books,168,delivered,completed,45,Male,3,West,Platinum,South Africa
7204,David Miller,electronics,223,delivered,cancelled,47,Female,1,North,Platinum,Spain
7211,John Garcia,electronics,205,delivered,completed,68,Male,1,North,Silver,Spain
7221,Jennifer Garcia,electronics,277,delivered,completed,60,Female,1,West,Gold,Italy
7229,Emily Davis,electronics,49,delivered,completed,21,Male,2,North,Silver,USA
7230,Michael Garcia,electronics,147,delivered,completed,36,Female,2,North,Gold,South Korea
7238,Emily Miller,electronics,168,pending,completed,47,Male,3,South,Gold,UK
7239,John Garcia,electronics,291,delivered,completed,46,Female,1,South,Silver,China
7241,David Garcia,electronics,191,shipped,completed,49,Female,3,East,Gold,China
7242,Daniel Garcia,books,66,delivered,completed,26,Female,1,South,Silver,Japan
7246,Sarah Johnson,books,261,delivered,completed,65,Male,3,East,Gold,China
7247,Sarah Miller,electronics,215,cancelled,completed,35,Male,4,West,Silver,Russia
7249,Sarah Brown,books,195,delivered,completed,59,Female,1,West,Gold,Canada
7253,John Brown,books,221,delivered,completed,69,Female,1,West,Gold,Canada
7254,David Miller,appliances,187,delivered,completed,28,Male,1,North,Gold,USA
7256,David Davis,clothing,105,delivered,completed,52,Female,2,East,Silver,Spain
7260,Vidya Sharma,clothing,131,delivered,completed,29,Female,3,West,Silver,India
7263,Emily Johnson,books,202,delivered,completed,58,Female,3,East,Platinum,Russia
7267,Vidya Singh,electronics,286,delivered,completed,62,Female,1,South,Platinum,India
7278,Sarah Jones,appliances,105,delivered,completed,46,Female,3,North,Platinum,Russia
7284,Jennifer Williams,electronics,217,delivered,pending,66,Male,1,North,Silver,China
7296,John Brown,clothing,105,delivered,completed,68,Male,1,East,Platinum,South Korea
7299,Michael Davis,electronics,217,delivered,completed,47,Female,3,East,Silver,Australia
7302,Daniel Williams,clothing,295,delivered,pending,59,Male,3,East,Gold,Russia
7307,Daniel Williams,clothing,292,delivered,completed,22,Male,4,North,Silver,USA
7309,Daniel Smith,appliances,168,delivered,completed,32,Male,1,South,Silver,France
7310,Sarah Jones,clothing,197,delivered,completed,49,Male,2,East,Silver,Mexico
7315,Emily Brown,appliances,109,delivered,completed,38,Male,2,South,Silver,China
7341,Jessica Jones,clothing,156,cancelled,completed,30,Male,4,West,Silver,South Africa
7348,David Miller,electronics,136,pending,completed,59,Female,3,North,Silver,Australia
7349,Michael Jones,electronics,209,delivered,pending,43,Female,1,South,Platinum,South Africa
7355,John Jones,books,228,delivered,completed,64,Female,2,North,Silver,UK
7356,Michael Garcia,books,267,delivered,completed,29,Male,2,South,Silver,Brazil
7361,Sarah Brown,books,88,delivered,cancelled,55,Female,3,North,Platinum,UK
7363,Daniel Garcia,electronics,134,shipped,pending,19,Female,4,West,Gold,Italy
7365,Daniel Brown,appliances,294,delivered,completed,25,Female,2,West,Platinum,Germany
7368,Jessica Miller,books,174,delivered,cancelled,43,Female,4,South,Gold,Brazil
7377,Michael Williams,appliances,163,delivered,completed,18,Female,4,South,Silver,Brazil
7378,John Miller,appliances,191,cancelled,completed,60,Female,4,North,Silver,Canada
7384,Emily Brown,books,26,delivered,cancelled,19,Male,2,South,Silver,China
7385,Jennifer Davis,appliances,261,delivered,completed,21,Female,1,West,Gold,Australia
7391,Jennifer Johnson,clothing,173,delivered,completed,38,Female,2,West,Platinum,Australia
7395,Emily Smith,electronics,71,cancelled,completed,43,Male,3,East,Silver,Spain
7401,Jessica Williams,books,170,shipped,completed,43,Female,4,South,Gold,China
7404,David Johnson,books,156,pending,completed,25,Male,4,East,Platinum,Brazil
7405,David Miller,clothing,154,shipped,completed,44,Male,3,North,Gold,Japan
7407,John Brown,clothing,84,delivered,completed,25,Male,1,North,Platinum,Canada
7409,Jessica Johnson,clothing,151,delivered,pending,30,Male,2,South,Silver,USA
7414,Daniel Johnson,appliances,167,pending,completed,32,Male,4,North,Gold,Russia
7418,Daniel Jones,books,210,delivered,completed,27,Female,3,West,Platinum,Australia
7420,Michael Williams,electronics,106,delivered,completed,22,Male,2,West,Silver,Japan
7431,Vidya Patel,books,123,delivered,completed,53,Male,3,South,Silver,India
7433,Michael Johnson,electronics,50,delivered,completed,45,Male,3,North,Platinum,China
7434,Aarav Singh,books,211,delivered,completed,27,Male,3,North,Silver,India
7438,Emily Garcia,electronics,262,cancelled,completed,43,Female,2,West,Platinum,Canada
7439,David Brown,clothing,78,delivered,pending,51,Female,3,South,Gold,Spain
7444,Jennifer Brown,clothing,185,delivered,completed,18,Male,2,West,Silver,Germany
7449,Michael Miller,books,155,delivered,pending,33,Female,1,South,Platinum,Australia
7450,Daniel Smith,appliances,37,cancelled,cancelled,24,Male,3,North,Silver,Germany
7453,Jessica Smith,clothing,285,shipped,completed,38,Male,1,East,Platinum,Mexico
7457,Jessica Jones,appliances,231,delivered,completed,26,Female,4,South,Gold,South Africa
7463,Jennifer Brown,appliances,28,delivered,completed,21,Male,2,East,Gold,Japan
7464,Vidya Kumar,books,184,delivered,cancelled,47,Male,3,North,Gold,India
7469,Sarah Williams,clothing,198,pending,completed,18,Male,4,West,Silver,Australia
7472,David Williams,clothing,98,shipped,completed,18,Male,1,North,Platinum,Australia
7480,Aarav Singh,electronics,297,delivered,pending,53,Female,3,East,Platinum,India
7493,Michael Brown,clothing,161,delivered,cancelled,48,Male,1,South,Silver,China
7495,John Garcia,books,182,delivered,completed,45,Female,3,East,Gold,South Korea
7499,Sarah Davis,clothing,63,shipped,completed,29,Male,3,South,Silver,France
7506,Aditi Kumar,electronics,77,cancelled,completed,40,Female,4,East,Platinum,India
7508,Jessica Williams,electronics,20,delivered,completed,62,Male,2,East,Silver,Japan
7509,David Johnson,electronics,235,delivered,completed,24,Male,4,North,Gold,Mexico
7514,Sarah Smith,electronics,114,delivered,completed,66,Female,1,South,Platinum,Mexico
7522,Emily Miller,clothing,128,delivered,completed,19,Male,3,North,Silver,China
7529,Jessica Davis,electronics,162,delivered,completed,63,Male,1,South,Silver,China
7530,David Davis,books,56,delivered,pending,35,Male,1,East,Silver,South Africa
7538,Emily Davis,books,97,cancelled,pending,55,Female,2,West,Platinum,Italy
7539,Jennifer Smith,appliances,212,delivered,completed,48,Female,3,North,Gold,Italy
7542,Jessica Smith,appliances,282,delivered,completed,50,Female,3,West,Platinum,Italy
7544,Sarah Davis,clothing,278,delivered,completed,20,Female,3,South,Silver,Spain
7548,David Davis,appliances,281,delivered,completed,68,Male,4,East,Silver,Italy
7549,David Johnson,electronics,138,pending,completed,47,Female,4,East,Platinum,China
7557,Michael Smith,books,234,pending,completed,65,Female,2,North,Gold,Italy
7562,John Smith,electronics,56,delivered,cancelled,68,Male,3,West,Silver,France
7563,Jennifer Williams,books,83,pending,cancelled,37,Female,3,West,Gold,Brazil
7565,Jennifer Smith,clothing,53,delivered,completed,66,Female,1,North,Gold,South Africa
7567,Jennifer Williams,electronics,86,cancelled,completed,52,Male,3,North,Gold,Russia
7572,David Brown,clothing,267,delivered,cancelled,32,Male,2,West,Silver,Australia
7576,Daniel Williams,clothing,58,pending,completed,20,Male,4,South,Silver,Italy
7589,Emily Miller,appliances,108,cancelled,completed,24,Male,4,North,Gold,Russia
7593,David Davis,electronics,269,cancelled,completed,61,Male,2,West,Platinum,France
7597,John Garcia,clothing,29,delivered,cancelled,64,Female,2,North,Gold,Brazil
7615,Emily Brown,books,136,delivered,pending,59,Female,2,West,Gold,Japan
7622,Jessica Brown,books,170,delivered,completed,36,Male,1,West,Platinum,Australia
7632,Daniel Davis,appliances,97,delivered,completed,66,Female,1,South,Gold,Russia
7634,Jessica Johnson,electronics,40,shipped,completed,21,Female,2,North,Platinum,South Korea
7639,Emily Davis,electronics,205,delivered,pending,41,Male,1,South,Silver,Mexico
7640,David Garcia,appliances,193,shipped,completed,54,Female,2,West,Silver,Mexico
7642,Daniel Davis,appliances,180,delivered,completed,32,Female,3,East,Platinum,Japan
7643,Daniel Smith,electronics,269,delivered,completed,37,Male,1,North,Silver,Mexico
7647,Emily Brown,clothing,202,cancelled,completed,30,Male,2,East,Gold,South Africa
7648,Jennifer Smith,clothing,21,delivered,completed,44,Female,2,West,Platinum,Japan
7652,Emily Williams,clothing,263,delivered,completed,32,Female,4,East,Silver,China
7653,Vivaan Patel,books,129,delivered,completed,46,Male,2,North,Platinum,India
7656,Michael Miller,appliances,132,delivered,completed,48,Male,4,East,Silver,France
7668,David Brown,books,285,delivered,completed,44,Female,4,West,Gold,Australia
7670,Aditi Kumar,clothing,89,delivered,completed,57,Male,4,North,Silver,India
7673,Jessica Johnson,electronics,243,shipped,completed,28,Female,4,South,Silver,Japan
7674,Sarah Williams,appliances,198,cancelled,completed,30,Male,1,East,Silver,USA
7675,Michael Jones,books,265,cancelled,completed,45,Female,4,North,Silver,Australia
7676,Jennifer Williams,books,279,shipped,cancelled,38,Male,3,East,Platinum,USA
7677,Emily Brown,books,127,delivered,completed,66,Male,4,North,Silver,UK
7678,Daniel Johnson,electronics,261,cancelled,completed,65,Male,2,East,Gold,South Korea
7681,Daniel Jones,appliances,74,delivered,completed,44,Female,3,South,Platinum,Mexico
7691,Jessica Garcia,electronics,139,delivered,completed,59,Female,2,East,Platinum,South Korea
7692,Jessica Johnson,books,202,delivered,completed,31,Female,1,East,Gold,South Korea
7696,Jennifer Davis,appliances,289,delivered,completed,58,Male,2,West,Gold,Brazil
7698,Jennifer Smith,electronics,74,delivered,cancelled,50,Male,2,East,Platinum,Japan
7701,John Brown,books,197,delivered,completed,56,Male,2,East,Silver,Germany
7715,Jennifer Johnson,appliances,290,delivered,cancelled,41,Female,1,West,Platinum,UK
7717,Michael Brown,clothing,104,delivered,completed,47,Female,1,West,Silver,Spain
7727,John Williams,books,269,delivered,completed,39,Female,2,South,Silver,China
7729,Jessica Smith,clothing,33,delivered,completed,62,Male,3,South,Gold,South Korea
7732,Jennifer Garcia,electronics,109,delivered,completed,27,Male,3,North,Gold,USA
7742,David Williams,books,176,delivered,cancelled,32,Female,3,East,Platinum,South Korea
7745,David Davis,clothing,88,delivered,completed,61,Female,2,West,Platinum,Italy
7749,Aarav Sharma,books,94,delivered,cancelled,51,Female,2,North,Gold,India
7753,David Davis,books,202,delivered,completed,21,Male,1,South,Silver,Russia
7756,John Miller,appliances,220,delivered,completed,18,Female,2,East,Silver,South Korea
7757,John Johnson,appliances,126,delivered,completed,19,Male,2,West,Platinum,Japan
7758,Jessica Davis,clothing,181,delivered,completed,30,Female,4,North,Platinum,France
7761,Daniel Williams,appliances,92,delivered,completed,34,Female,1,North,Silver,Spain
7773,Jennifer Smith,books,59,pending,completed,57,Female,3,South,Silver,Italy
7780,Daniel Johnson,appliances,157,delivered,cancelled,65,Male,2,North,Gold,Italy
7782,John Jones,electronics,35,delivered,completed,55,Male,3,North,Silver,Canada
7791,Michael Jones,appliances,51,delivered,completed,26,Female,4,North,Silver,UK
7800,Aarav Sharma,electronics,122,shipped,completed,40,Male,1,South,Gold,India
7812,Michael Smith,electronics,174,delivered,completed,24,Male,1,North,Platinum,Spain
7815,Michael Smith,electronics,178,delivered,completed,41,Male,3,North,Platinum,Spain
7818,David Garcia,books,70,delivered,completed,56,Male,1,North,Silver,China
7820,Sarah Williams,appliances,228,shipped,completed,21,Female,3,West,Platinum,Germany
7830,Vivaan Kumar,clothing,265,cancelled,completed,40,Female,1,North,Platinum,India
7831,Daniel Garcia,books,206,delivered,completed,47,Female,2,South,Silver,France
7833,Emily Jones,books,59,cancelled,completed,24,Male,1,East,Gold,USA
7835,David Davis,appliances,144,delivered,completed,34,Female,3,South,Gold,South Korea
7837,Jennifer Williams,books,103,cancelled,completed,19,Male,2,West,Silver,Mexico
7838,Sarah Smith,clothing,40,delivered,completed,55,Male,1,North,Silver,USA
7847,Jennifer Garcia,appliances,39,pending,completed,35,Female,1,East,Gold,South Korea
7848,Emily Smith,books,156,shipped,completed,57,Female,1,West,Platinum,UK
7855,Emily Jones,appliances,169,delivered,completed,35,Male,3,South,Silver,Spain
7856,Emily Davis,electronics,274,pending,cancelled,30,Male,2,North,Platinum,USA
7858,Aarav Singh,electronics,117,delivered,completed,32,Female,2,South,Silver,India
7862,Vidya Sharma,appliances,246,delivered,pending,23,Male,2,West,Silver,India
7863,John Jones,electronics,164,pending,completed,62,Male,4,East,Silver,Brazil
7864,Emily Johnson,electronics,175,delivered,completed,51,Female,2,South,Silver,China
7866,Michael Davis,books,181,shipped,completed,66,Female,4,North,Gold,Australia
7867,Jessica Jones,books,131,delivered,completed,50,Male,1,East,Gold,Spain
7876,David Garcia,books,103,pending,cancelled,19,Male,1,South,Platinum,Brazil
7880,Daniel Garcia,clothing,200,delivered,pending,38,Male,2,North,Gold,South Korea
7882,Sarah Brown,appliances,148,delivered,completed,27,Female,2,West,Platinum,UK
7884,Jessica Johnson,books,30,delivered,completed,56,Male,4,West,Silver,France
7885,Jessica Brown,books,181,delivered,cancelled,19,Male,3,East,Gold,Italy
7886,Sarah Jones,electronics,200,delivered,completed,18,Female,1,South,Silver,South Korea
7889,Daniel Brown,appliances,40,cancelled,cancelled,45,Male,4,South,Platinum,Australia
7897,Jessica Garcia,electronics,187,delivered,completed,34,Male,2,East,Platinum,Canada
7898,Daniel Smith,clothing,40,cancelled,pending,66,Female,3,East,Silver,South Korea
7904,Daniel Jones,books,220,delivered,completed,63,Female,2,West,Silver,Italy
7906,Sarah Brown,clothing,165,delivered,completed,42,Male,1,East,Silver,UK
7917,Jessica Garcia,books,99,delivered,completed,40,Male,2,East,Silver,Spain
7920,Daniel Davis,clothing,174,delivered,cancelled,63,Male,2,North,Platinum,Australia
7921,Daniel Jones,clothing,162,pending,pending,18,Male,3,South,Silver,USA
7922,Jennifer Johnson,clothing,53,cancelled,completed,23,Female,4,North,Platinum,Spain
7923,Jessica Garcia,books,258,pending,completed,57,Male,3,North,Platinum,Russia
7925,Vivaan Patel,appliances,273,delivered,completed,34,Male,3,North,Gold,India
7928,Emily Williams,electronics,233,shipped,completed,45,Male,2,North,Silver,Mexico
7929,Michael Johnson,books,42,delivered,cancelled,54,Male,2,North,Gold,France
7930,Jessica Davis,appliances,32,delivered,completed,35,Female,4,West,Platinum,UK
7933,Michael Garcia,clothing,111,shipped,completed,64,Male,4,East,Silver,Canada
7934,Daniel Davis,clothing,127,shipped,completed,37,Male,2,West,Silver,USA
7935,David Garcia,books,248,shipped,completed,41,Female,4,South,Gold,USA
7937,Daniel Garcia,electronics,127,delivered,completed,30,Female,1,South,Silver,France
7938,Jessica Smith,clothing,195,shipped,completed,45,Female,3,North,Gold,Brazil
7940,Sarah Jones,clothing,164,delivered,pending,32,Female,3,South,Gold,Russia
7947,Daniel Smith,books,277,delivered,completed,27,Female,3,South,Gold,China
7950,John Davis,appliances,239,delivered,pending,24,Male,1,North,Platinum,Russia
7953,Emily Miller,clothing,112,delivered,completed,64,Female,1,West,Platinum,Japan
7954,Emily Miller,clothing,279,delivered,completed,26,Male,1,South,Gold,Italy
7961,John Jones,electronics,274,delivered,completed,43,Male,4,West,Silver,Mexico
7966,Vidya Sharma,clothing,224,delivered,pending,37,Male,4,East,Silver,India
7967,Sarah Davis,appliances,268,delivered,completed,32,Female,2,South,Gold,Canada
7968,Jessica Jones,clothing,232,delivered,completed,46,Male,1,North,Silver,Australia
7969,Jessica Miller,clothing,178,delivered,completed,23,Male,2,East,Platinum,Japan
7973,Jessica Brown,appliances,55,delivered,pending,33,Female,2,West,Gold,Japan
7974,Michael Jones,books,131,cancelled,completed,50,Male,2,South,Silver,Canada
7980,Jessica Jones,clothing,109,delivered,completed,54,Male,3,South,Platinum,Spain
7981,Jessica Smith,clothing,257,cancelled,pending,35,Female,2,West,Platinum,Mexico
7987,Daniel Brown,appliances,125,delivered,completed,57,Female,4,South,Silver,Germany
7988,Sarah Smith,clothing,186,delivered,completed,36,Male,2,North,Gold,China
7989,John Williams,clothing,173,delivered,completed,50,Male,2,West,Gold,Russia
7992,Jennifer Johnson,appliances,65,delivered,completed,55,Male,4,North,Silver,Australia
7994,Daniel Garcia,books,172,delivered,pending,62,Female,3,East,Platinum,South Korea
7995,John Miller,books,283,cancelled,completed,35,Male,2,East,Platinum,France
7998,Jessica Johnson,books,121,delivered,completed,65,Male,1,East,Gold,South Korea
8006,Daniel Jones,books,147,delivered,completed,18,Male,1,South,Gold,Russia
8007,John Miller,appliances,199,delivered,completed,45,Male,1,South,Gold,Canada
8008,Sarah Davis,electronics,101,cancelled,completed,66,Female,3,South,Silver,France
8009,Daniel Garcia,clothing,32,pending,completed,50,Male,2,East,Silver,Japan
8011,Sarah Williams,books,187,delivered,completed,54,Male,4,East,Silver,Mexico
8016,David Williams,books,276,delivered,completed,27,Male,4,North,Gold,USA
8017,Jennifer Williams,books,236,cancelled,cancelled,20,Male,2,North,Silver,Spain
8020,David Jones,clothing,180,delivered,cancelled,38,Male,4,South,Silver,China
8021,Daniel Williams,appliances,51,shipped,completed,26,Male,1,South,Gold,Canada
8022,David Johnson,appliances,171,shipped,completed,57,Male,4,East,Silver,UK
8025,John Garcia,books,298,delivered,completed,63,Male,2,East,Gold,Japan
8028,Michael Davis,electronics,109,delivered,completed,41,Female,4,North,Platinum,USA
8032,Jessica Smith,electronics,77,shipped,cancelled,61,Female,2,South,Gold,Germany
8034,John Miller,clothing,255,shipped,completed,28,Male,4,West,Gold,Germany
8036,Jennifer Davis,clothing,228,delivered,completed,65,Male,2,South,Platinum,Canada
8040,Daniel Smith,clothing,279,delivered,completed,63,Female,1,East,Platinum,Brazil
8042,David Williams,books,154,pending,completed,29,Male,1,West,Gold,Germany
8048,Jessica Miller,appliances,211,pending,pending,40,Male,1,North,Platinum,Mexico
8051,Michael Johnson,electronics,292,delivered,completed,24,Male,3,West,Silver,South Korea
8052,Jennifer Smith,appliances,168,shipped,pending,35,Female,2,South,Silver,USA
8059,Sarah Johnson,appliances,43,delivered,completed,63,Male,4,North,Platinum,Brazil
8060,Daniel Garcia,appliances,285,delivered,completed,34,Male,1,West,Platinum,France
8061,Jennifer Garcia,appliances,248,delivered,completed,61,Male,1,East,Platinum,Canada
8063,Sarah Smith,appliances,144,shipped,completed,58,Male,4,South,Silver,Brazil
8070,David Davis,appliances,223,delivered,completed,58,Male,3,North,Platinum,Japan
8072,Sarah Smith,clothing,94,cancelled,completed,29,Female,2,North,Gold,Spain
8073,Jessica Davis,books,248,shipped,completed,46,Male,3,East,Platinum,South Korea
8078,John Garcia,electronics,206,delivered,completed,51,Male,4,North,Platinum,Italy
8080,Michael Garcia,appliances,67,delivered,completed,40,Male,3,West,Gold,Mexico
8081,Michael Johnson,electronics,287,delivered,pending,41,Female,2,North,Platinum,Russia
8083,John Smith,clothing,273,delivered,completed,66,Female,1,South,Silver,Italy
8087,Daniel Smith,appliances,241,pending,completed,48,Male,2,West,Platinum,South Africa
8091,Sarah Garcia,books,54,delivered,cancelled,18,Female,2,North,Platinum,France
8094,John Garcia,clothing,179,delivered,completed,66,Male,3,West,Platinum,UK
8095,Jessica Smith,clothing,26,pending,completed,64,Male,2,North,Silver,Russia
8096,Sarah Jones,books,288,delivered,completed,57,Female,4,West,Gold,South Africa
8101,Daniel Johnson,appliances,221,delivered,completed,54,Male,4,West,Gold,China
8105,Daniel Jones,clothing,71,shipped,completed,67,Male,2,West,Gold,France
8106,Sarah Jones,clothing,122,cancelled,completed,55,Female,4,North,Silver,China
8107,John Brown,appliances,206,delivered,completed,48,Male,4,West,Platinum,Australia
8108,Jennifer Garcia,appliances,224,delivered,completed,22,Male,4,North,Silver,Germany
8111,Daniel Smith,books,136,delivered,pending,36,Male,3,South,Gold,Spain
8113,John Miller,appliances,163,delivered,completed,59,Male,1,North,Silver,South Africa
8115,Sarah Brown,clothing,182,pending,completed,68,Female,3,East,Silver,France
8116,Jessica Johnson,books,72,delivered,completed,53,Male,4,North,Platinum,South Korea
8119,Jessica Smith,books,265,delivered,completed,34,Male,4,West,Platinum,France
8124,David Jones,books,52,delivered,completed,66,Female,1,West,Platinum,Brazil
8126,David Brown,electronics,206,delivered,completed,30,Female,3,East,Gold,Australia
8130,Vidya Singh,clothing,127,delivered,cancelled,19,Female,1,North,Silver,India
8137,Daniel Johnson,appliances,114,delivered,completed,51,Female,4,West,Gold,Italy
8138,Sarah Williams,electronics,44,delivered,completed,32,Male,2,South,Silver,France
8147,David Jones,electronics,91,delivered,completed,46,Female,2,North,Silver,Germany
8148,David Miller,appliances,242,delivered,completed,69,Male,2,North,Gold,Italy
8150,Sarah Brown,appliances,283,delivered,completed,40,Female,4,East,Platinum,France
8152,Daniel Jones,clothing,80,delivered,completed,29,Female,4,East,Silver,Brazil
8153,Jennifer Smith,books,278,delivered,cancelled,61,Female,1,West,Gold,Russia
8160,David Miller,appliances,34,delivered,completed,41,Male,4,West,Platinum,Italy
